user_id,Phones,Fashion,Home Decor,Consumer Durables,Back to School,Toys,Books,Groceries,Fitness,Board Games,Painiting Supplies,Gaming,TVs,Laptops,Beauty Products,Pet Supplies,Ereaders,Kitchen cleaning Supplies,target_cat
19076,2.904577218,3.300592137,0,0.310477732,0,0.404657356,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19081,4.390495074,2.73620517,0,0,0,0,0,0.799529454,0,0,0,3.81149995,0,0,0,0,0,0,Phones
19084,0.956829936,1.467406115,1.232868793,0,0,0,1.138277335,0,0,0,0,0,0,0,0,0,0,0,Phones
19086,1.465697546,4.186465351,0.982012116,0,0,0,0,0.820910711,0,0,0,0,0,0,0,0,0,0,Phones
19095,2.065770358,1.626005996,3.640481052,1.495693351,0,1.107990379,0,2.141365352,0,0,0.898164448,0,0,0,0,0,0,0,Phones
19102,3.376058636,3.013397756,0,1.025901441,2.356126682,1.980618827,0,0.61422522,0,0,0,0,0,0,0,0,0,0,Phones
19104,1.571747266,1.98178411,3.083701597,0,0,0,0,0.264350095,0,0.299632499,0,0,1.513234164,0,0,0,0,0.366677721,Fashion
19105,3.596710474,2.786214141,0.694444705,0,0,0.267018799,0,4.024859777,0,0,0,0,0,0,0,0,0,0,Phones
19110,2.597485085,2.584749427,0,0.211916222,0,0.970351823,0,1.623679749,0,0,0,0,0,0,0,0,0,0,Phones
19114,2.329062002,2.917666296,1.082966632,2.373734574,0.58999257,0,0,0,0,0,0,0.874941704,1.923783694,0.394105104,0,0,0,0.596431483,Phones
19115,3.061391523,1.37453231,1.346060221,0,0,1.028160017,0,0.398468893,0,0,0,0.379221749,1.072583533,0,0,0,0,0,Fashion
19117,1.680301617,3.767818816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9273627,0,1.677898687,Pet Supplies
19119,2.56193155,0,1.006485938,0,1.904503704,3.154675713,0,0,1.406776811,0,1.089943334,0,0,0,0,0,0,0,Fitness
19120,1.871753128,3.067693211,0.725036983,1.167549949,1.402913929,0.580834708,0,0,0,0,0,0,1.006936504,0,0,0,0,0,Fashion
19121,2.15153868,1.478836737,1.147210415,0,0,0.912543629,0,0,0.28519562,0,0,0,0,0,0,1.143580688,0,0,Phones
19123,1.804494636,1.09305324,0,0,0,0,0,0,0,0,0,0.927968474,0,0,0,0,0,0,Phones
19131,3.079473733,1.854618439,0,0,0,0.772152302,2.394898141,0,0,0,0,0,0,0.69898101,2.289388445,0,0,0,Home Decor
19134,2.593758683,2.321845118,0,0,0,0.918049171,0,0,0,0,0,0,0,0,0,0,0,1.408692258,Phones
19145,1.027998095,3.909272765,2.168992492,0.527851641,0.887871555,0.887768689,0,0,0,0,0,0,0,0,0,0,0.697856756,0,Ereaders
19147,0,3.013397756,2.548336736,0,0.672629966,1.387396649,0,0,1.363668034,0,0,0.805846216,0,0,0,0,0,0,Fashion
19157,2.745869169,3.54777934,0.400758838,0.369973696,0,0.935942184,0,0,0.720989587,0,0,0.31816062,0,0,0,0,0,0,Fitness
19158,3.067561466,1.135918073,4.386932628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19168,2.324297096,1.03590013,0,0,0,0,0,1.121544152,0,0,0,0.531071135,0,0,0,0,1.144583867,0,Phones
19170,2.928646107,3.024828378,0,0,0,0.148649641,0,0,0,0,0,0,0,0,0,0,0.64324188,0,Ereaders
19174,1.548472529,1.966067004,0,0,0,0.224350847,0,0,0,0,0,2.124284542,0,0,0,0.754888236,1.47241425,0,Pet Supplies
19178,4.785676894,3.19628771,0.507831811,1.413181748,0.149900392,1.804441475,0,0,1.048917488,1.47955178,0,0,0,0.574838016,0,0,0,0,Fashion
19179,5.198879837,3.001967134,2.300539286,1.450416096,0,0.725355192,0,0,0,0,0,1.865578179,0,0,0,0.92986233,0,0,Pet Supplies
19181,1.546212253,3.636366662,0.721977755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19185,2.887044805,3.363460558,1.535732343,1.914498979,0,2.906926312,0,0,0,0,0,0.743178215,0,0,0,0.703645822,0,0,Pet Supplies
19189,3.249422075,0,1.067670493,0.655784121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19190,4.091527717,3.063406728,1.734582148,0,0,2.094858829,0,0,0,0,0,0,0,0,0.551427208,0,1.262845538,0,Ereaders
19193,4.92556967,2.673336748,2.401493803,2.287021989,0.749501962,0,0,0,0,0,0,0,0,0,0,0.966106964,0,0,Pet Supplies
19196,5.06026992,3.056262589,2.398434575,1.487937691,1.59893752,0,0.685146412,0.339508455,0,0,0.610496119,1.079817861,0,0,0,0,1.300172759,0,Fashion
19199,1.93100902,2.097519159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999649815,0,Fashion
19204,1.632896903,1.55313578,1.410304004,0.415394574,1.083895146,1.013019775,0,1.078781637,0,0.299632499,0,2.109822696,0.837837745,0,0,0,0,0,TVs
19211,2.267851277,0,2.62481743,0,0,0,0,1.137094158,0,0,0,0,0,0,0.853961201,0,0,0.700865012,Phones
19215,2.878614585,0,1.447014737,0.993227133,0,0,1.916852804,0,0,0,0.370772512,0.881369192,0,0,0,0,0.662858076,0,Ereaders
19217,2.580258114,3.154851705,0,0.935777802,1.562423321,0,0,0,0,0,0,0,0,0,0,0,1.075292124,0,Phones
19219,1.419148072,5.98964599,2.132281759,1.499535275,1.005101349,0,0,0,0,0,0,1.27826653,0,0.559939947,1.345310736,0,0,0,Consumer Durables
19223,2.393021713,1.500269153,0.978952888,0,0,0,0,0,0,0,0.974876002,0,0,0,0,0,0,0,Phones
19234,1.81738432,5.048048493,0,1.493898059,0,1.057064113,0,0,0,0,0,0,0,0,0,0.926112885,0,0,Pet Supplies
19236,2.445802219,2.743349309,0,2.124153134,0.697613365,0,0,0.982889936,0.646819901,0,0,0,0,0,0,0,0.827549448,0,Fitness
19241,3.698422907,1.09305324,0,0,1.053146347,2.390781725,0,0,1.303240447,0,0,0,0,0,0,1.09358809,0,0.322583565,Fashion
19242,0,2.411861267,0,0,0,0,0,1.686527688,0,0,1.799525211,0,0,0,0,0,0,0,Phones
19247,1.871630951,1.983212938,0.856583777,0,1.281840536,0,0,1.190871261,0,0,0,1.865578179,0,0,0,0,0,0,Phones
19252,1.145837905,0,0,0,1.216499339,0.806561941,0,0,0,0,0,0.842804268,0,0,0.952660234,0,0,0,Phones
19255,2.531570541,1.165923456,1.000367482,1.826350161,1.744994312,0.360613018,2.603556367,0.901900324,0,0,0,0,0,0,0,0,0.551299781,0,Ereaders
19256,1.901991959,1.644580757,1.404185548,0,0,0,0,0,0,0,0,0,0,0,0,1.437287204,1.200257171,0,Ereaders
19257,3.716993826,2.804788902,1.14109196,1.029312495,0,0.741871819,1.331364051,0,0,0,0,0,0,0,0,0.333700594,0,0,Phones
19259,1.795820062,0.954456947,1.226750338,0,1.105034944,1.637898822,0,2.992728157,0,0,0,0,0,0,0,0,0.697927318,1.462069395,Ereaders
19262,4.176318622,2.444724306,2.009912648,1.058575748,0,2.126515697,0,0.587012711,0,0,0,0,0,0.561486617,0,0,0,0,Consumer Durables
19263,4.557572254,2.063227292,0,0.919907424,0,0,0,0,0,0,1.834684673,0,0,0,0,0.901116586,0,0,Fashion
19269,0.996598581,1.551706953,0,0,0,1.946209188,0,0,0,0,0,1.308797095,0,0,0,0,0,0,Phones
19270,4.139054608,1.763173462,1.991557281,1.902398713,0,1.233241466,0,1.110529565,0,0.532266427,1.652494732,0,0.607371735,0.651989543,0,0,0,0,Consumer Durables
19271,2.1002243,2.328989257,1.691752959,0.984573828,0.720674964,0,0.766118261,0,0,0,0,0,0,0,0,0,0,0,Phones
19276,2.215376214,0.998750608,0,0,0,1.650286292,0,1.135150407,0,0,0,0,0,0,0,0,0,0,Phones
19279,2.055324216,1.520272742,3.417157424,0.272238021,0,0.809314712,0,0,0,0,0,0,0,0,0,0.869871212,0,0,Pet Supplies
19284,1.289334906,2.137526336,0,1.382087297,0.759110962,0,0,0.185304233,0,0,0.958894428,0,1.329560386,0,0.75955343,0.956108444,0,0,TVs
19289,2.258932349,3.480624435,0,1.504203033,1.329885533,3.973625124,0,0,0,0,0,0,0,0,0.836796152,0,0,0,Phones
19293,2.619476962,2.067513776,3.814857035,0,0,1.156163874,0,0,0,0,0.367576198,0,0,0,0,0,0,0,Phones
19295,2.189108138,4.3279193,1.266520299,0,0,0,0,0,1.124216662,0,0,0.797811857,0,0,0,0,0,0,Fitness
19300,2.69156145,1.98178411,0,0,0,1.666802918,0,0,1.134570298,1.289722495,0,0,0,0,0,0,1.146912408,0,Fitness
19301,0,1.916058033,1.78658902,0,0,1.37776195,0,0,0,0,0,1.364234173,0,0,0,0,0,0,Phones
19313,1.755440531,0,0,0,0,0.948329654,0,0.615521054,0,0,0,0.867710781,0,0,0,0,0,0,Phones
19318,1.883604306,1.946063416,1.768233654,0,0,0.664794228,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19321,1.887269619,4.989466555,1.636686859,0,0,0,0,0,0.671292133,0,0,1.465467097,1.022391255,0,0.729514594,0,0,0,Fitness
19327,1.051761541,3.930705181,0.636319377,0,0,0,0.294301527,0,0,0,0,0,0,0,0,0,0,0,Phones
19335,1.023477543,1.520272742,0,0,0,0,0,0.963452429,0,0,0,0,0,0,0,0,1.52717025,0,Fashion
19338,2.878125877,3.516345129,0,0,0,0.904285316,0,1.401444253,0,0,0,0,0,0,0,0,1.057863346,0,Ereaders
19340,2.55307371,2.12895337,0.72809621,0,1.412522929,0.858864592,0,0,0.937286463,0,0,1.222829453,0,0,0,0,0,0,Fitness
19345,0,3.063406728,1.205335743,1.428010857,0,1.36537448,1.139834486,0,0.792900298,0.714651426,0,1.325669249,0,1.262878612,0,1.267312369,0,0,Toys
19347,0.817059337,0,2.159814809,0,3.026834848,0.736366277,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19348,2.592842355,1.058761374,0.942242155,1.507793616,1.443271727,1.725987498,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19349,2.685452595,3.419184841,0,0.540275059,0.897480555,0,0,0.87339198,0.778969951,0,0,0,0,0,0,0,0,0,Fashion
19351,1.598626227,1.631721307,0,0,1.516300124,1.215348453,0,0,1.647169422,0,0,0,0,0,0.952660234,0,0,0,Fashion
19366,2.771892891,2.890518568,0,1.145108804,0,1.646157135,0,0.093300033,0,0,0,0,0,0,0,0,0,0,Phones
19370,0.466716511,3.090554455,0.721977755,0,0,0,0,0,1.552668959,0,0,0.929575346,0,0,0,0,0,0,Fitness
19372,1.444316554,1.291660299,1.281816437,0,0,0,0,0,0,1.540967137,0,1.050894168,0,0,0,0.762387125,0,0,Phones
19374,3.760305607,3.299163309,1.590798443,1.219828841,0,0.94007134,0,0,0,0.74628964,0,0,0.615336876,0,0,0,0,0,TVs
19376,1.013581198,2.196108275,0,0,2.344595882,0,0,1.384598413,0,0,0,0,0,0,0,0,0,0.751921403,Phones
19381,1.507421024,2.969104095,2.00685342,1.469805246,0,0,0,1.675513101,0,0,0,0,0,0,0,1.153579208,0,0.452545289,Phones
19382,0.794151131,1.543133986,1.447014737,0,0,0,0,0,0,0,0,1.798892999,0,0,0,0,0,0,Phones
19389,1.14394416,2.280409113,2.165933264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916694303,Phones
19390,3.69701787,4.885162128,1.856951259,1.077354499,0,1.475485325,0,1.474010945,1.201021819,0,0.808667635,0,0,0,0,0,0,1.14876881,Fashion
19395,1.25970696,3.039116656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19401,1.27864441,0.82443362,0,0,0,0,0,0,0,0,0,0,0,0,0.244601952,0,0,0,Phones
19405,3.460299745,1.730310423,0.666911655,1.406180111,0,0.673052541,0,0,0,0,0,0,0,0,0.244601952,0,0,0,Phones
19407,3.587547191,2.326131601,2.67988353,1.091250056,1.233795538,0.825831339,0,1.006214944,0,0,0,0,0,0.606976904,1.866699107,0,0,0,Fashion
19412,2.407072079,1.677443796,0,0.429433754,0.641881168,0.565694467,0,0,0,0,0,0,0.65304647,0,0,0,0,1.341390651,TVs
19413,2.176584985,1.031613646,0.923886788,0,0,0,0,0,0,0,0,0,0,0,0,1.136081798,0,0,Phones
19420,2.210550218,2.847653735,0,1.826386066,0,0.949706039,0,0,0,0,0,2.244799928,0,0,0,1.327303487,0,0,Fashion
19422,4.073201152,0,0.305922777,0,1.545127122,2.026039551,0,0,0,0,0,0,0,1.639970349,0,0,0,0,Laptops
19423,1.113583152,0,0,0,0,1.465850626,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19430,2.115190994,2.727632203,2.031327242,2.043759975,0,2.745889201,0,1.128671238,0,0,0,0,0,0,0,0,0,0,Phones
19438,0,2.317558635,1.27875721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19440,1.947258574,3.006253617,0.477239533,0,0,0,0,0,0,0,0,0,0,0,0,0.598661366,0,0,Pet Supplies
19443,1.24541224,3.154851705,0.86576146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19444,1.525442146,1.490267359,1.774352109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19446,1.134353258,0,0.902472193,0,0,1.119001464,0,0,0,0,0,0.567225751,0,0,2.315136019,0,0,0,Phones
19450,1.905168564,1.013038885,1.119677365,0,0,0,0,0.209277158,0,0,0,0,0,0,0,0,1.253390249,0,Ereaders
19454,3.966235104,1.691732074,0.602667872,1.3420882,0,0,0,1.393021333,0,0,0,0,1.355381709,0,0,0,0,0,Fashion
19455,2.999508823,2.836223113,0.923886788,1.542299121,0.79754696,0,0,0,0,0,0,0,1.352813843,0,0,0,0,0.724072462,Fashion
19465,0.873138625,6.266838577,1.89672122,0,0,0.868499291,0,0,0,0,0,0,0,1.151245447,0,0,0.542550111,0,Phones
19466,2.03076662,1.063047857,0,0.369758261,0,0,1.227034938,0,0,0,0.636066638,0,0,0.752272882,0.362611666,0,0,0,Phones
19467,2.273288158,3.24772551,0,0.918507096,0,1.280038575,0,1.569902647,1.294392794,0,0,0,0,0,1.250902965,0,0,0,Fitness
19471,2.751122784,0,0,0,0,0,0,1.09692331,0.983783703,1.241334638,0,0.68533083,0,0,0,0,0,0,Fitness
19472,5.271514121,3.754959366,0.64549706,1.081196423,1.226108338,0,0,1.974850709,0,0,0,1.181050785,0.542390449,0,0,0,1.256424409,0,Toys
19473,1.598748404,3.714952189,0,0,1.043537348,0,0,0,0,0,0,0,0,0,0,0.846124728,0,0,Pet Supplies
19475,1.28114904,0,0,0,0,0,0,1.223915022,0,0,0,0,0,0,0,0,0,0,Phones
19476,2.25636663,2.959102301,0.868820688,0,0,0,0,0,0.759580414,0,0,0,0,0,0,0,0,0,Phones
19479,3.030969425,2.61475481,0,0.879262022,0.501589775,1.887024609,0,0,1.291192579,0,0,0,0,0,0,1.908467443,0,0,Fitness
19481,1.841941916,1.736025734,2.502448319,1.321945028,0,0,0.772346865,0,0,0,0,0,0.699458278,0,0,0,0,0,TVs
19482,0,2.138955164,0,0,0.843670158,0,0,0,0,0,0,0.759246933,0,0,0,0,0.895923886,0,Fashion
19484,0,3.154851705,0,0,0,0,0.984119392,0,0,0,0,0,0,0,0,0,0,0,Phones
19486,2.325030158,2.757637586,0.315100461,0,0,0.946953268,0,0,0,0,0,0,0,0,0,0,0.984126206,0,Fashion
19490,4.092199691,4.366497649,1.832477437,0.207607522,0,2.904173541,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19491,3.404709165,4.393645377,0.994249027,0.690612779,1.831475308,1.258016406,0,0,0,0,1.051587557,0,0,0,0,0,0,0,Phones
19495,2.422832924,0,2.159814809,1.676299687,0,2.521538354,0,0.655691902,0,0,0,0,0,0,0,0,0.936920325,0,Fashion
19497,2.924369908,2.477587344,0,1.403846232,1.449037127,1.569079543,0,0,0,0,0,0.605790675,0,0,0,0,0,0,Phones
19498,1.056526447,2.271836146,0.725036983,0,0,0,0,0,0,1.090587853,0,0,0,0,0,0,0,0,Phones
19500,0.851574367,0.957314602,0,0,0,3.066587037,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19502,0.670813352,2.283266768,0,0,0.920542154,2.034297864,0,0,0.894554182,0,0,0,0,0,0,0,0,0,Fitness
19503,0,3.171997638,0,0,0,2.721114261,0,0.747696102,0,0,0,0.657210573,0,0,0,0,0,0,Phones
19505,2.621431796,3.787822405,0.422173433,0.600884104,0,1.306189901,0,0.842939886,2.36721777,0.740706426,0,0.678099907,0,0,0,0,0,0,Fashion
19507,3.663663523,1.08019379,0,0.974556101,1.958314102,2.657800525,0.518531262,0,0,0,0,0,0,0,0,0,1.024064217,0,Ereaders
19508,0.933188668,2.74906462,0,0,0,0,0,0,0,0,0.578532972,0,0,0,0,0,0,0,Phones
19511,2.090205778,4.143600518,2.058860292,1.576409662,0,0,0,0.921985747,0,0,0,0.384042364,0,0,0,0,0,0,Phones
19512,2.692599955,2.843367252,0,0.95337166,0.770641761,0,0,1.107289981,0,0,0,0.861283294,0.942288089,0,0,0,0,2.012085977,Fashion
19518,1.643281956,3.516345129,0.988130571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556380235,0,Ereaders
19524,1.858130382,0.910163286,0.593490188,1.693103617,0,1.278662189,0,1.001031609,0,1.183641424,0,0.961712782,0,0,0,1.352299786,0,1.524729512,Fashion
19531,2.031377505,1.867477889,1.450073965,1.061484121,2.609804269,0,0,0.898012822,0,0,0,0.576063546,0.950443443,0,0,0,0,0,Home Decor
19533,1.62880397,0.898732664,0,0,0,0,0,0,0,0,0,1.569913765,0,0,0,0,0,0,Phones
19535,2.481355754,1.163065801,0.829050727,0.248504265,0,1.330964841,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19546,2.237795711,0,0.930005243,0,1.281840536,2.235250156,1.409221598,1.652188093,0,0,0,0,0,1.622433844,0,0,0,0,Laptops
19548,1.497830122,0,0,0,0,0,0,0,0.342799488,1.018006068,0,0.513395545,0,0,0,1.527273881,0,0,Pet Supplies
19555,0.864708405,1.870335544,2.386197664,0,0,1.445204843,0,0,0,0,0,1.014739552,0,0,0,0.991103263,0,0,Pet Supplies
19558,4.008508379,3.756388194,0,0,0,0,0,0,0,0,0,0.451530981,0,0,0,0,0,0,Phones
19559,1.005212067,1.2659414,3.196893024,0,2.165868491,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19568,1.482985605,0,0,0,0,2.004017382,0,1.100810812,0,0,0.588121916,0,0,0,0.976262177,0,0,0,Phones
19569,0,1.331667477,0,0,0,3.954355726,0,0,0.831491124,0,0,0,0,0,0,0,0,0,Fitness
19570,0.621087273,0,0,0,0,0,1.990038898,0,0,0,1.681261565,0,0,0,0,0,0.818870339,0,Fashion
19573,2.343784343,0,0.305922777,0,0,1.121754235,0,0,0,0,0,0,0,0,0,0,0,1.31354171,Phones
19575,5.245184957,2.236115452,2.202643998,0,0,1.099732066,1.24572075,1.001679526,0,1.116642853,0,0,0,0,0,0,0,0,Phones
19576,3.088392661,3.143421083,0,1.492390014,0,1.54843376,0,0.609041885,0,0.619736783,1.690850509,1.062142271,1.173396066,0,0,0,0,0,Phones
19579,1.895394396,3.104842733,0,0,0,1.11074315,0,0,0,0,0,0,0,0,0,0,0,0.387564427,Phones
19580,1.558185608,2.07751557,1.00342671,0,1.723854513,0,0,0.776204445,0,0,0,0,0,0,0,0,0,0,Phones
19584,0.798793861,0,0,0,0,0,0,0,0,0,0,0.44188975,0,0,0,0,0.844625417,0,Fashion
19588,3.460788453,0.941597497,3.778146301,1.310850126,0,0,0,0,1.198574596,0,1.380807977,0,0,0,0.31540778,1.08108994,0,0,Pet Supplies
19599,3.416621432,2.954815818,2.000734964,1.230816026,0,0.790045314,0,0.579237708,1.065483306,0,0,0,0,0,0,0,0,0,Fashion
19603,2.982465118,2.196108275,0.847406094,1.33864124,0,1.628264123,1.364064221,1.26408587,0,0,0,1.467877405,0,0,0,0,0,0,Phones
19610,1.900831277,2.566174666,2.435145308,1.082740373,0.663020967,0.690945553,0,0,0,0,0,1.323258941,1.674557993,0,0,1.004851228,0,0,TVs
19612,2.056484899,2.02036246,0,0,0.370907381,0,0,0,0,0,0,0,0,0,0,0,0,1.000241126,Phones
19613,0.990856258,2.653333159,2.380079208,0,0.516964174,0,0,0.718539841,0,0,0,0.348691184,0,0,0,1.018599192,0,0,Pet Supplies
19618,0.507890193,4.240760806,0.884116827,0,1.033928348,0,0,0,0,0,0,0,0,0,0,0,0,1.162693281,Phones
19623,0.758108888,5.838190247,2.435145308,1.34294994,1.424053728,0,0,1.093035809,0,0,0,0.379221749,0,0,0,0,0,0,Phones
19626,1.772056617,0,0.608786327,0,0,0,0,0,0,0,0,1.617316484,0,0,0,0,0,0,Phones
19629,2.705306373,1.230220706,3.62824414,0,0,0,0,0,1.001290761,0,0.143834164,1.075800681,0,0,0,0,0,0,Fitness
19630,2.452460871,1.160208145,0,0,0,0,0,0,0,1.213418567,0,0,0,0,0,0,1.847097706,0,Phones
19631,4.200509688,0,2.438204536,0.987194954,0.949369152,0,0,0,0,0,0,0,0,0,0,0.782384165,0.715779468,0,Pet Supplies
19641,2.649104908,2.00750301,0.789280766,0,0,0.260136872,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19646,2.068458254,2.667621437,0,0.976315486,0,0.696451096,0,0,1.099932678,0,0,0,0,0,0,0,0,0,Fitness
19647,3.075930597,0,1.217572654,0,0,0,0,1.240112945,0.407368529,0,0,0,0,0,1.428990351,0,0,0,Fashion
19648,1.416948884,3.379177664,2.386197664,1.191678669,0,0.386764344,0,0,0,0,0,0,0,0,0,0,0.958371129,0,Ereaders
19650,2.532303603,0,2.444322992,0.841776333,0,1.558068459,0,1.551760973,0,0,0,0,1.139918696,0,0.48276701,0,0,0,TVs
19659,0.63299954,0,0,0,0,0.909790858,0,0,0,0,0,0,0,0,0,1.182324952,0,0,Fashion
19666,3.57624581,5.390967157,0,1.08733632,0,1.595230869,0,0,0,0,0,0.783350011,0,0,0,0,0,0,Phones
19668,2.265896443,3.103413905,0,0,1.408679329,0,0,0,0,0,0,1.134451503,0,0,0,0,0,0,Phones
19673,1.88641438,4.41079131,0.905531421,0,0.914776754,0,0.805047035,0,0,1.669381065,0,0,0,0,0,0,0,0,Phones
19685,2.257649489,0.913020942,5.356707833,0.941522735,0,1.168551344,2.430712613,0.754175271,0,0,0,2.29541639,0,0,0,0,0,0.796015559,Phones
19688,3.460544099,0,0.902472193,0.957177678,0,0.948329654,1.142948788,0,0,0,0.520999306,1.6534711,0,0,0,0,1.23024596,0,Ereaders
19691,2.480989223,2.228971313,0.474180305,0,0,1.782419306,0,0,0,1.354859995,0,0,0.240380828,0,0,0,0,0,Phones
19695,2.551607585,2.377569401,0,0,0,0,0,0,0,0,0,0,0,0,0,1.394793495,1.06259099,0,Ereaders
19696,1.977925025,2.566174666,3.701665607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19700,2.722350078,0,0.856583777,0,0,1.468603397,0,0,0,0,0,0,0,0,0,0.877370102,0,0,Fashion
19705,3.711740211,4.706558657,0,0,3.170969841,1.004761462,0,2.61175302,0,0,1.070765445,0,0,0,0,0,0,0,Phones
19717,3.737702844,1.876050855,0.92082756,0.236188565,0.703378765,1.245628936,0.604174564,1.934679861,0,0,1.473501105,0,0,0.532532049,0,0,0,0,Laptops
19721,2.292469962,0,0,0,1.38946133,0,0,0.756119021,0.83826805,0,0,0,0,0,0,0,0,0,Phones
19727,2.201509113,1.693160901,0,1.483413556,1.531674523,0,0,1.088500391,0,0,0.869397615,0,1.127269577,0,0,0,0,0.610355954,Fashion
19729,3.61033322,1.113056829,0.94836061,1.322663145,2.469512876,0.933189413,0,1.928848609,0,0,0,1.025184219,1.347416568,0,0,0,0,0,TVs
19732,0.524933898,3.150565221,0.587371733,0,0,0.638642902,0,1.376175494,0,0,0,0,0,0,0,0,0,0,Phones
19733,1.924716899,3.124846322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.925635675,0,Fashion
19739,2.600539512,2.158958753,0,0,0.609210569,1.099732066,0,0,0,0,0,0,0,1.542416428,0,0,0,2.116519505,Laptops
19745,2.441464932,1.307377405,1.355237904,0,0,1.212595682,0,0,0,0,0,0.253885747,0,0,0,0,0,0,Phones
19750,2.478912212,2.494733277,0,0.464800999,2.017889899,0,0,0,0,0,0,0,0.300131275,0.670140168,0,0,0,0,Consumer Durables
19751,2.301511067,1.538847503,2.682942758,0.833948861,0,1.136894476,0,0,0,0,0,0.092395129,1.722990807,0,0,0,0,0,Fashion
19753,3.789689199,4.126454585,0.458884166,0.807450357,0.420874179,0.564318081,0,3.481257499,0,0,0,0,0,0,0,0,0,0.47575274,Phones
19756,0,2.138955164,0,0,0,0,0,0,1.202151306,0,0,0,0,0,0,1.056093641,0,0.559299562,Fashion
19765,4.021336975,3.059120245,0,0.334857792,0,0,0,0,0,0,0.87259393,0,0,0,0,0,0,0,Phones
19766,3.03836114,2.078944398,1.520436204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19767,2.711598494,1.728881595,0.75562926,0,0,0,0,0,0,0,0,1.37066166,0,0,0,0,0,0,Phones
19769,3.249177721,1.730310423,0.807636132,0.575283245,1.760368712,0,0,0,0,0,0,2.234355261,0,0,0,0,0,0,Phones
19781,1.027570475,4.575106503,0,0.628208442,0.726440363,1.372256408,0,0,0,0,0,0.633107496,0,0,0,0,0,0,Phones
19783,2.623753161,2.076086742,0,1.413612618,0.978196151,0.261513257,0.250701301,2.686263464,1.87702015,0,0,0,1.209369972,0.585459998,0,0,0,0,TVs
19790,3.157728164,3.030543689,1.86918817,1.175772385,0.759110962,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19792,1.42299665,2.101805642,0,0,0.699535165,1.973736899,0,0,0,0,1.160262258,0,0,0,0,0,0,0,Phones
19793,1.197335552,0.99732178,0,0,0,0,0,0,0,0,0,0.682117086,0,0,1.150058301,0,1.604647168,0,Fashion
19794,3.136163906,2.284695596,2.875674108,0.963353481,2.965337251,2.154043408,0,0,0,0,0,0.523036776,0,0,0.244601952,1.161078098,0,0,Phones
19796,1.898937532,2.220398347,0.75562926,1.176957277,0,0,1.18032041,0.193727153,0.335081322,0,0,0.5302677,0,0,0,0,0,1.021127831,Phones
19803,3.359198197,3.662085561,0.877998371,2.455456249,0,0,0,2.913682295,0,1.070116067,0,0,0.733648943,0,0.542844683,0,0.961123041,0,TVs
19804,1.13636918,0,0,0,0,3.077598122,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19806,2.703290451,0.903019147,0.758688488,1.752240523,0,0,0,1.055456629,0,0,0,2.082505875,0,1.417295393,0,0,0,0,Phones
19810,2.118184333,1.070191996,0,0,0.167196592,0,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19813,1.706325338,2.876230291,1.107440454,0,1.614311919,0,0.666460601,0,0.891165719,0,0,1.00349145,0,0,0,0,0,0,Fitness
19816,4.751100776,0.72870216,1.407244776,1.367365906,2.38111008,1.789301234,0,0,0.896060166,0,0,2.584653317,0,0,0,0,0,0,Fitness
19819,1.943776527,3.482053263,0,1.223096272,0,0.755635675,0,0.368664716,0,0,0,2.417538648,0,0,0,0,0,0,Phones
19820,2.023069463,0.980175847,1.856951259,0.621314522,0,0,0,0.602562716,0,0,0,1.177033606,0,0,0,0,0,0,Phones
19830,2.533891906,3.516345129,0.428291888,0,1.666200516,1.037794715,0,0,0,0,0,0,0,0,0,0,0,0.322583565,Phones
19831,1.635096091,2.138955164,0.510891038,0,0,1.738374968,0,0,0,0,0,0,0,0,0,0,0,0,Phones
19832,5.11879275,1.814611261,0,0.742424895,0.324784184,5.02380731,0,0,0,0,0,0.394487031,0,0,0,0,0.98349115,0,Fashion
